Year,Group,Title,Stock Assessment,Physical Oceanography,North Sea Fisheries,Bycatch,Plankton,Elasmobranchs,Otoliths,Ecosystem Approach and Aquaculture,Eels,Sea Floor,Acoustic Surveys,Nephrops,Baltic Fisheries,Pelagic Fisheries,Deep Sea Fisheries,Trawl Surveys,North Western Fisheries,Barents Sea Fisheries,Biodiversity,Salmon and Trout,Ecosystem Based Management,Contaminants and Biological Effects,Salmon Tags,Redfish,"Horse Mackerel, Anchovy and Sardines",Reference Points
2016,WGEEL,32571_01 WGEEL - Report of the Working Group for Eels,3.2469256439071614e-06,0.011953954584896564,3.5137970826326637e-06,2.488500285835471e-06,1.320707951890654e-06,1.5367958212664234e-06,0.08480702340602875,0.1865377575159073,0.5572952628135681,2.1726659724663477e-06,2.630218432386755e-06,4.879210337094264e-06,0.04312907159328461,0.0013847931986674666,2.3041795884637395e-06,2.2025326416041935e-06,1.8932935290649766e-06,2.8279339403525228e-06,2.1714874947065255e-06,1.413122163285152e-06,0.0124641302973032,0.048061758279800415,1.0163156503040227e-06,2.744775883911643e-06,2.623209411467542e-06,0.054325200617313385
2003,WGEEL,"10515_WGEEL Report, Appendix",0.006457632873207331,0.028170019388198853,3.266996600359562e-06,0.034622181206941605,1.2279446082175127e-06,1.4288549436969333e-06,0.007230006158351898,0.028227997943758965,0.8462101221084595,0.017318863421678543,2.4454782305838307e-06,4.536506367003312e-06,0.013354573398828506,3.4101124128937954e-06,0.0003464212059043348,2.0478321403061273e-06,1.7603131254873006e-06,2.6293066639482277e-06,2.01896750695596e-06,1.3138678696122952e-06,2.6122968392883195e-06,0.000491664744913578,9.44932082802552e-07,2.551989382482134e-06,2.4389614736719523e-06,0.017535841092467308
2008,WKCFCC,8293_REPORT OF THE WORKSHOP ON COD AND FUTURE CLIMATE CHANGE (WKCFCC),3.2988439215841936e-06,0.13648566603660583,3.5699827094504144e-06,2.528291361159063e-06,0.029161391779780388,1.561369117553113e-06,0.002054148120805621,3.5009711609745864e-06,1.4126565019978443e-06,2.20740685108467e-06,0.00309072551317513,4.9572286116017494e-06,1.7789395769796101e-06,3.7263714602886466e-06,2.3410234462062363e-06,2.237751232314622e-06,0.003561706282198429,0.07626891881227493,0.008526191115379333,1.4357179907165118e-06,0.32135194540023804,1.5605395446982584e-06,0.000630162307061255,0.0016804945189505816,2.665154624992283e-06,0.4171498715877533
2003,WKCFCC,8479_REPORT OF THE Workshop Course on Fish Stock Assessment Techniques (WKCFAT),4.9070844397647306e-05,2.7319692890159786e-05,0.1127830222249031,3.760874824365601e-05,1.99598816834623e-05,2.3225620680022985e-05,0.27819013595581055,0.047899749130010605,2.101349673466757e-05,3.283553814981133e-05,3.9750535506755114e-05,7.373959670076147e-05,2.646201573952567e-05,0.11173315346240997,3.48231042153202e-05,3.328691309434362e-05,2.8613378162845038e-05,0.023550303652882576,3.2817726605571806e-05,2.1356539946282282e-05,4.2462124838493764e-05,2.321328065590933e-05,1.5359595636255108e-05,4.1481842345092446e-05,3.9644608477829024e-05,0.4251795709133148
2008,WKSHINI,7149_Report of the Workshop on Salmon Historical Information â€“ New Investigations from old Tagging Data (WKSHINI),1.0211090739176143e-05,0.059067223221063614,1.105036153603578e-05,7.82595725468127e-06,4.153426743869204e-06,4.832990271097515e-06,0.04635985195636749,1.0836745786946267e-05,0.3777752220630646,6.832706276327372e-06,0.007119220215827227,1.5344377970905043e-05,5.506447905645473e-06,1.1534439181559719e-05,7.246296718221856e-06,6.926632522663567e-06,0.0074047124944627285,8.893424819689244e-06,0.015412095002830029,0.2955973148345947,0.06139663606882095,4.83042276755441e-06,0.015775037929415703,0.11334012448787689,8.249597158282995e-06,0.0006283374386839569
2010,WKIEM,9510_Report of the MARIFISH-ICES Joint Workshop on Integrated Ecosystem Modelling,6.724512786604464e-06,0.0038020056672394276,7.277214535861276e-06,0.007330841850489378,0.040648214519023895,3.18276534017059e-06,0.09082832932472229,0.4182039499282837,2.879623025364708e-06,4.499678198044421e-06,5.4472870942845475e-06,1.010503910947591e-05,3.62627088179579e-06,7.5960042522638105e-06,4.772048214363167e-06,4.561533387459349e-06,3.921086772606941e-06,5.856763891642913e-06,4.4972375690122135e-06,2.9266325327625964e-06,0.19414277374744415,0.0015271005686372519,2.1048301732662367e-06,5.684540610673139e-06,0.021525761112570763,0.22190530598163605
2014,WGELECTRA,30184_01 WGELECTRA - First Interim Report of the Working Group on Electrical Trawling,4.907082984573208e-05,2.7319687433191575e-05,5.3104064136277884e-05,0.8389661312103271,1.995987622649409e-05,2.3225615223054774e-05,6.879600550746545e-05,0.09767772257328033,2.101349127769936e-05,3.283553087385371e-05,3.975052459281869e-05,7.37395603209734e-05,2.6462010282557458e-05,5.543036968447268e-05,3.4823096939362586e-05,0.05517774820327759,2.8613370886887424e-05,4.273860031389631e-05,3.281771932961419e-05,2.1356534489314072e-05,4.246211392455734e-05,2.321327519894112e-05,0.007297690492123365,4.148183506913483e-05,3.96445975638926e-05,8.287395030492917e-05
2015,WGELECTRA,31578_01 WGELECTRA - First Interim Report of the Working Group on Electrical Trawling,8.19069282442797e-06,4.5600850171467755e-06,8.863902621669695e-06,0.7517855167388916,3.3316168810415547e-06,0.005656132008880377,1.1483134585432708e-05,8.692553819855675e-06,3.507481778797228e-06,5.48076604900416e-06,6.634987130382797e-06,1.2308292753004935e-05,4.416925094119506e-06,9.252199561160523e-06,5.81252197662252e-06,0.017927514389157295,4.776021341967862e-06,7.133744020393351e-06,0.008347823284566402,3.5647410641104216e-06,0.11337215453386307,0.09108856320381165,2.5637571070546983e-06,6.923969976924127e-06,0.0007160783279687166,0.010988703928887844
2012,IBP Pout,18216_Report of the Inter Benchmark Protocol on Norway Pout in the North Sea and Skagerrak (IBP Pout 2012),3.7894885736022843e-06,2.109759179802495e-06,0.708466649055481,0.015059896744787693,1.5413987739520962e-06,1.7935950609171414e-06,5.312762823450612e-06,4.02167870561243e-06,1.6227641026489437e-06,2.535719431762118e-06,3.0697290185344173e-06,0.0026912065222859383,2.0435252281458816e-06,4.280603207007516e-06,0.002818209584802389,2.5705769530759426e-06,2.2096637621871196e-06,3.3004828310367884e-06,2.5343440483993618e-06,1.6492555232616724e-06,3.2791313060442917e-06,1.7926421378433588e-06,1.1861424127346254e-06,3.2034292871685466e-06,0.002502001589164138,0.2684081792831421
2010,WKTAR,9113_Report of the Workshop on the Determination of Acoustic Target Strength of Redfish (WKTAR),1.3779706023342442e-05,7.67171150073409e-06,1.4912287952029146e-05,0.027896244078874588,5.604983925877605e-06,6.522044714074582e-06,0.11235788464546204,1.4624018149334006e-05,5.900852556806058e-06,9.220629181072582e-06,0.43316176533699036,2.0706997020170093e-05,7.430864570778795e-06,1.5565545254503377e-05,9.778763342183083e-06,9.347381819679867e-06,8.034993697947357e-06,1.2001536561001558e-05,9.215627869707532e-06,5.99718305238639e-06,1.1923895726795308e-05,6.518579084513476e-06,0.0038162446580827236,0.36815252900123596,1.113270172936609e-05,0.05440939962863922
2009,SGBICEPS,8793_Report of the Study Group on Biological Characteristics as Predictors of Salmon Abundance (SGBICEPS),2.413064976281021e-06,0.09035656601190567,2.611399850138696e-06,1.8494149571779417e-06,9.815297516979626e-07,1.1421228691688157e-06,3.3830533539003227e-06,0.0042944010347127914,0.21553553640842438,1.6146917687365203e-06,1.954737626874703e-06,3.6261535569792613e-06,1.3012729596084682e-06,2.7257963211013703e-06,1.712430616862548e-06,1.636888214306964e-06,1.4070665201870725e-06,0.0060837604105472565,0.011783603578805923,0.445261687040329,0.1365904062986374,0.0055337692610919476,0.0040291291661560535,2.039874971160316e-06,1.949528723343974e-06,0.08049876242876053
2010,SGBICEPS,8817_Report of the Study Group on Biological Characteristics as Predictors of Salmon Abundance (SGBICEPS),2.124778575307573e-06,0.07449883967638016,2.2994183836999582e-06,1.6284672028632485e-06,8.642673492431641e-07,1.0056745622932795e-06,2.978883458126802e-06,2.254968194392859e-06,0.2355145364999771,1.4217862371879164e-06,1.721207127047819e-06,3.1929407668940257e-06,1.145811211245018e-06,0.007455040235072374,1.507848310211557e-06,1.4413308235816658e-06,1.2389657513267593e-06,1.8505915022615227e-06,0.018887609243392944,0.43526676297187805,0.1081274151802063,1.0051402341559879e-06,0.030231570824980736,1.7961731373361545e-06,1.7166205452667782e-06,0.08998703956604004
2011,AGDSS,17712_Report of the Ad hoc Group on Deep-sea Survey (AGDSS),1.8729549992713146e-05,1.0427486813568976e-05,2.0268969819881022e-05,1.4354652194015216e-05,7.618364634254249e-06,0.03248975798487663,0.19498905539512634,0.0761803388595581,8.020512723305728e-06,0.10232072323560715,0.01947455294430256,2.8145210308139212e-05,1.0100125109602232e-05,2.1156884031370282e-05,0.4000646770000458,1.270507800654741e-05,1.0921265129582025e-05,1.6312638763338327e-05,1.2525997590273619e-05,8.151446309057064e-06,0.16181068122386932,0.012402325868606567,5.862509624421364e-06,1.5832951248739846e-05,1.5131708096305374e-05,3.163167639286257e-05
2010,WKWATSUP,17673_Report of the Workshop on procedures to establish herring TAC (Spring Western Baltic (WBSS) and Autumn Spawning North Sea (NSAS) stocks) in Skagerrak and Kattegat (Division IIIa),5.848630280524958e-06,3.256165427956148e-06,6.329340976662934e-06,4.482491931412369e-06,2.3789680199115537e-06,2.7682033305609366e-06,0.05926073342561722,0.026152731850743294,2.504545591364149e-06,0.006657675374299288,4.737766175821889e-06,8.788835657469463e-06,3.1539409519609762e-06,0.5765474438667297,0.0008795695030130446,3.967383236158639e-06,3.410356384847546e-06,5.093907475384185e-06,0.014437624253332615,2.5454321530560264e-06,0.02400367707014084,2.7667324502544943e-06,0.0020932722836732864,4.944116426486289e-06,4.725141025119228e-06,0.28989556431770325
2008,SGCC,8711_Report of the Steering Group on Climate Change (SGCC),1.3225806469563395e-05,0.054722461849451065,1.4312862731458154e-05,1.0136487617273815e-05,0.06185680627822876,6.259879683057079e-06,0.4227660298347473,0.2939954996109009,5.66365724807838e-06,8.849990081216674e-06,1.071375299943611e-05,1.9874642021022737e-05,7.132167866075179e-06,1.4939860193408094e-05,9.385688827023841e-06,8.971646821009926e-06,7.712013029959053e-06,0.014140037819743156,8.845189768180717e-06,5.756116024713265e-06,0.15231280028820038,6.2565536609326955e-06,4.1397911445528734e-06,1.1180382898601238e-05,1.0685203051252756e-05,2.233660052297637e-05
2009,SGCC,8715_Report of the Steering Group on Climate Change (SGCC),1.8434762978358776e-06,0.03221415728330612,1.9949952729803044e-06,1.41287227961584e-06,0.07557787746191025,0.0013082833029329777,0.07533663511276245,0.3883943259716034,0.002533575752750039,1.233554030477535e-06,1.4933341390133137e-06,2.770223090919899e-06,9.941157941284473e-07,2.0823893009946914e-06,1.3082222949378775e-06,0.013221591711044312,1.0749373586804722e-06,0.009409838356077671,0.01869770511984825,0.0012406896566972136,0.2515146732330322,0.07996973395347595,5.770239113189746e-07,1.5583754020553897e-06,0.010755964554846287,0.03980659320950508
2009,SGCC,8795_Report of the Steering Group on Climate Change (SGCC),1.8434766388963908e-06,0.0322149284183979,1.9949957277276553e-06,1.4128725069895154e-06,0.07557742297649384,0.0013082318473607302,0.07533664256334305,0.38839438557624817,0.0025336190592497587,1.2335542578512104e-06,1.4933344800738269e-06,2.7702235456672497e-06,9.94115907815285e-07,2.0823897557420423e-06,1.3082225223115529e-06,0.013221658766269684,1.0749375860541477e-06,0.009409502148628235,0.018697701394557953,0.001240523881278932,0.2515142560005188,0.07996951788663864,5.770240250058123e-07,1.5583756294290652e-06,0.010755953378975391,0.0398072749376297
2014,WKSOUTH,28606_01 Report of the Benchmark Workshop on Southern megrim and hake (WKSOUTH),0.17289814352989197,1.2760818890455994e-06,2.4804505756037543e-06,1.7566757151143975e-06,9.323107406089548e-07,0.0065520405769348145,0.016596293076872826,2.4325008780579083e-06,9.81524294729752e-07,1.5337227523559704e-06,1.8567169490779634e-06,0.44223451614379883,1.2360204664219054e-06,2.5891106361086713e-06,0.02074059285223484,0.004449737258255482,1.3365089444050682e-06,1.996287892325199e-06,1.5328909057643614e-06,0.00030018240795470774,0.0022659969981759787,1.0842745723493863e-06,7.174348866101354e-07,1.9375850115466164e-06,0.06626908481121063,0.267667680978775
2013,WGBYC,20336_Report of the Working Group on Bycatch of Protected Species (WGBYC),4.50730567536084e-06,2.509396836103406e-06,4.8777706069813576e-06,0.43445470929145813,1.833375677051663e-06,0.04034201428294182,0.04777831584215164,0.004363759886473417,1.9301533029647544e-06,0.03514189273118973,3.6512071801553247e-06,0.0740770474076271,0.04019247740507126,0.0012072238605469465,3.198607828380773e-06,3.0575040455005364e-06,2.628225502121495e-06,3.925671080651227e-06,0.3141256272792816,1.961662974281353e-06,3.900274805346271e-06,2.1322102838894352e-06,1.4108254617895e-06,3.810233238255023e-06,0.008263950236141682,7.612227364006685e-06
2014,WGBYC,28614_Report of the Working Group on Bycatch of Protected Species,4.508371603151318e-06,2.509990054022637e-06,4.878923846263206e-06,0.4813096821308136,1.8338091649638955e-06,0.049817606806755066,0.02130257897078991,0.023055117577314377,1.9306098693050444e-06,0.05496727302670479,3.652070745374658e-06,0.1052253246307373,0.028349628672003746,0.0017064826097339392,3.1993643005989725e-06,3.058227093788446e-06,2.628847141750157e-06,3.9265996747417375e-06,0.23170286417007446,1.962126816579257e-06,0.002510722493752837,2.132714371327893e-06,1.4111590189713752e-06,3.8111343201308046e-06,3.642338697318337e-06,7.614027254021494e-06
2015,WGBYC,30432_01 WGBYC - Report of the Working Group on Bycatch of Protected Species (WGBYC),5.035353296989342e-06,2.8033816761308117e-06,5.449219315778464e-06,0.29374077916145325,2.048162286882871e-06,0.07604952901601791,0.11595379561185837,0.04419311136007309,2.156278014808777e-06,0.07551975548267365,4.078959591424791e-06,0.030481550842523575,0.04051597788929939,5.6879307521739975e-06,0.0018315776251256466,0.0022105046082288027,2.9361317501752637e-06,4.385577994980849e-06,0.3072919547557831,2.1914788703725208e-06,0.0009487577481195331,2.3820064143365016e-06,1.576108843437396e-06,4.256616193742957e-06,0.011209256015717983,8.504028301103972e-06
2012,WGBYC,18312_Report of the Working Group on Bycatch ofProtected Species (WGBYC),5.282771326164948e-06,0.0003396862593945116,5.7169731917383615e-06,0.5015750527381897,2.148801286239177e-06,0.03668725863099098,0.039277080446481705,0.024958711117506027,0.014581597410142422,0.0695650652050972,4.2793840293597896e-06,0.05128823593258858,0.02889115735888481,5.96741438130266e-06,3.7489169244508957e-06,3.5835364542435855e-06,3.080402166233398e-06,4.601068667398067e-06,0.20733699202537537,2.2991598598309793e-06,4.571303179545794e-06,2.4990492875076598e-06,1.6535527720407117e-06,4.465769961825572e-06,0.02543637715280056,8.921881999413017e-06
2011,WGBYC,17833_Report of the Working Group on Bycatch of Protected Species (WGBYC),5.845941814186517e-06,3.2546688544243807e-06,6.326431957859313e-06,0.407381147146225,2.3778743525326718e-06,0.019810300320386887,0.10596433281898499,0.028753172606229782,0.0005043972632847726,0.043512631207704544,4.735588390758494e-06,0.05572798475623131,0.038108304142951965,0.004361167550086975,4.1485704969090875e-06,3.9655596992815845e-06,3.4087888707290404e-06,5.091565981274471e-06,0.29232025146484375,2.5442620881221956e-06,5.0586272664077114e-06,2.7654607492877403e-06,1.8298300119568012e-06,4.9418440539739095e-06,0.003490129020065069,9.873002454696689e-06
2016,WGBYC,32984_01 WGBYC - Report of the Working Group on Bycatch of Protected Species,3.6777521472686203e-06,2.0475511064432794e-06,3.980034307460301e-06,0.3225572109222412,1.4959493910282617e-06,0.0697840079665184,0.1154811903834343,0.09196420013904572,0.004620494786649942,0.0722290650010109,2.979215423692949e-06,5.5266204981307965e-06,0.029507149010896683,4.154385806032224e-06,0.000520834350027144,2.494781256245915e-06,2.144510062862537e-06,3.203165306331357e-06,0.2900089919567108,1.6006258647394134e-06,0.003278314834460616,1.739784465826233e-06,1.1511680213516229e-06,3.1089732601685682e-06,2.9712764444411732e-06,6.211224444996333e-06
2010,WKCOST,17615_Report of the Workshop on implementation of the Common Open Source Tool (COST),2.750190833467059e-05,1.5311408787965775e-05,2.976234827656299e-05,2.1077941710245796e-05,1.1186578376509715e-05,1.3016872799198609e-05,0.7758328318595886,0.0142136225476861,1.1777080544561613e-05,0.10224639624357224,2.2278312826529145e-05,0.033744655549526215,0.015947528183460236,3.106613439740613e-05,1.951671947608702e-05,1.8655755411600694e-05,1.6036457964219153e-05,2.3952990886755288e-05,1.8392798665445298e-05,1.1969340448558796e-05,2.379803299845662e-05,1.3009956091991626e-05,8.6083337009768e-06,2.324863089597784e-05,2.221894646936562e-05,0.057632554322481155
2013,BEWG,28162_Report of the Benthos Ecology Working Group (BEWG),9.415116437594406e-06,0.02679423987865448,1.0188964552071411e-05,0.018666062504053116,3.8296593629638664e-06,4.456249371287413e-06,0.07954100519418716,0.30621740221977234,4.031814114568988e-06,0.05629664286971092,7.6268488555797376e-06,1.4148255104373675e-05,5.077209607406985e-06,1.0635308171913493e-05,6.6814336605602875e-06,6.386688255588524e-06,5.489986961038085e-06,0.007197393104434013,6.29666647000704e-06,4.097632881894242e-06,0.49461135268211365,0.010543151758611202,2.9470122626662487e-06,7.95903179096058e-06,7.60652528697392e-06,1.5900854123174213e-05
2014,BEWG,30296_01 BEWG - Report of the Benthos Ecology Working Group,5.401650923886336e-06,3.0073142625042237e-06,5.845623491040897e-06,4.1399189285584725e-06,2.197156163674663e-06,2.556644403739483e-06,0.05057341605424881,0.10587146133184433,2.31313674703415e-06,0.12057953327894211,4.3756840568676125e-06,8.117152901832014e-06,0.0011749238474294543,6.101700364524731e-06,3.833279606624274e-06,3.6641774840973085e-06,3.1497211239184253e-06,4.704607363237301e-06,3.6125302358414046e-06,2.3508985123044113e-06,0.7174443006515503,0.004271283280104399,1.6907630424611853e-06,4.566264124150621e-06,4.364023880043533e-06,9.122658411797602e-06
